set_num,lego_info,value
6876-1,num_parts,92
6877-1,num_parts,62
6877-1,theme_id,136
6878-1,num_parts,75
6878-1,theme_id,129
6879-1,num_parts,83
6879-1,theme_id,133
688-1,theme_id,418
688-1,num_parts,63
6880-1,num_parts,83
6880-1,theme_id,130
6881-1,theme_id,130
6881-1,num_parts,98
6882-1,theme_id,130
6882-1,num_parts,102
6883-1,num_parts,109
6883-1,theme_id,130
6884-1,num_parts,107
6884-1,theme_id,132
6885-1,num_parts,101
6885-1,theme_id,132
6886-1,num_parts,121
6886-1,theme_id,139
6887-1,num_parts,100
6887-1,theme_id,129
6889-1,num_parts,136
6889-1,theme_id,142
689-1,theme_id,416
689-1,num_parts,46
6890-1,num_parts,115
6890-1,theme_id,130
6891-1,num_parts,135
6891-1,theme_id,130
6892-1,num_parts,150
6892-1,theme_id,130
6893-1,theme_id,132
6893-1,num_parts,162
6894-1,theme_id,128
6894-1,num_parts,159
6895-1,num_parts,152
6895-1,theme_id,139
6896-1,theme_id,136
6896-1,num_parts,92
6897-1,theme_id,140
6897-1,num_parts,146
6898-1,theme_id,133
6898-1,num_parts,136
6899-1,num_parts,156
6899-1,theme_id,131
690-1,num_parts,73
690-1,theme_id,418
6900-1,theme_id,144
6900-1,num_parts,112
6901-1,num_parts,139
6901-1,theme_id,130
6901-2,theme_id,144
6901-2,num_parts,20
6902-1,num_parts,20
6902-1,theme_id,144
6903-1,num_parts,24
6903-1,theme_id,134
6905-1,num_parts,112
6905-1,theme_id,134
6907-1,num_parts,95
6907-1,theme_id,134
6909-1,num_parts,96
6909-1,theme_id,134
691-1,num_parts,62
691-1,theme_id,417
6910-1,theme_id,22
6910-1,num_parts,70
6911-1,theme_id,22
6911-1,num_parts,69
6912-1,num_parts,130
6912-1,theme_id,22
6913-1,num_parts,152
6913-1,theme_id,22
6914-1,num_parts,191
6914-1,theme_id,22
6915-1,theme_id,144
6915-1,num_parts,234
6918-1,num_parts,110
6918-1,theme_id,196
6919-1,theme_id,134
6919-1,num_parts,248
692-1,theme_id,416
692-1,num_parts,59
6921-1,theme_id,132
6921-1,num_parts,46
6923-1,theme_id,136
6923-1,num_parts,192
6925-1,theme_id,132
6925-1,num_parts,211
6926-1,theme_id,130
6926-1,num_parts,150
6927-1,num_parts,173
6927-1,theme_id,130
6928-1,theme_id,130
6928-1,num_parts,201
6929-1,num_parts,246
6929-1,theme_id,130
693-1,num_parts,72
693-1,theme_id,417
6930-1,num_parts,206
6930-1,theme_id,130
6931-1,num_parts,227
6931-1,theme_id,130
6932-1,theme_id,132
6932-1,num_parts,251
6933-1,num_parts,212
6933-1,theme_id,129
6934-1,theme_id,324
6934-1,num_parts,16
6935-1,theme_id,324
6935-1,num_parts,16
6936-1,num_parts,20
6936-1,theme_id,324
6937-1,theme_id,324
6937-1,num_parts,2
6938-1,num_parts,196
6938-1,theme_id,131
6939-1,num_parts,222
6939-1,theme_id,142
694-1,theme_id,397
694-1,num_parts,64
6940-1,num_parts,268
6940-1,theme_id,130
6941-1,num_parts,284
6941-1,theme_id,128
6942-1,num_parts,20
6942-1,theme_id,134
6943-1,theme_id,134
6943-1,num_parts,20
6944-1,num_parts,20
6944-1,theme_id,324
6945-1,num_parts,25
6945-1,theme_id,324
6946-1,num_parts,23
6946-1,theme_id,324
6949-1,num_parts,366
6949-1,theme_id,142
695-1,num_parts,67
695-1,theme_id,397
6950-1,num_parts,210
6950-1,theme_id,130
6951-1,theme_id,130
6951-1,num_parts,295
6952-1,num_parts,305
6952-1,theme_id,130
6953-1,theme_id,132
6953-1,num_parts,211
6954-1,theme_id,128
6954-1,num_parts,315
6955-1,theme_id,139
6955-1,num_parts,253
6956-1,num_parts,233
6956-1,theme_id,136
6957-1,num_parts,253
6957-1,theme_id,140
6958-1,num_parts,268
6958-1,theme_id,131
6959-1,num_parts,287
6959-1,theme_id,142
696-1,num_parts,80
696-1,theme_id,397
6963-1,theme_id,159
6963-1,num_parts,41
6963-2,num_parts,41
6963-2,theme_id,159
6964-1,num_parts,25
6964-1,theme_id,159
6964-2,num_parts,25
6964-2,theme_id,159
6965-1,num_parts,32
6965-1,theme_id,159
6965-2,num_parts,32
6965-2,theme_id,163
6966-1,num_parts,38
6966-1,theme_id,159
6966-2,theme_id,159
6966-2,num_parts,38
6967-1,theme_id,159
6967-1,num_parts,42
6967-2,num_parts,42
6967-2,theme_id,159
6968-1,theme_id,159
6968-1,num_parts,48
6969-1,num_parts,253
6969-1,theme_id,134
697-1,theme_id,397
697-1,num_parts,96
697-2,theme_id,497
697-2,num_parts,2
6970-1,num_parts,270
6970-1,theme_id,130
6971-1,theme_id,130
6971-1,num_parts,329
6972-1,theme_id,130
6972-1,num_parts,390
6973-1,num_parts,417
6973-1,theme_id,133
6975-1,theme_id,144
6975-1,num_parts,370
6977-1,theme_id,134
6977-1,num_parts,434
6979-1,num_parts,291
6979-1,theme_id,144
698-1,num_parts,45
698-1,theme_id,412
6980-1,num_parts,443
6980-1,theme_id,130
6981-1,num_parts,267
6981-1,theme_id,129
6982-1,theme_id,131
6982-1,num_parts,658
6983-1,theme_id,133
6983-1,num_parts,345
6984-1,theme_id,140
6984-1,num_parts,406
6985-1,theme_id,130
6985-1,num_parts,413
6986-1,num_parts,478
6986-1,theme_id,139
6987-1,theme_id,128
6987-1,num_parts,577
6987-2,num_parts,575
6987-2,theme_id,128
6988-1,theme_id,129
6988-1,num_parts,406
6989-1,num_parts,509
6989-1,theme_id,136
699-1,num_parts,129
699-1,theme_id,397
6990-1,theme_id,132
6990-1,num_parts,731
6991-1,theme_id,145
6991-1,num_parts,571
6999-1,num_parts,113
6999-1,theme_id,144
7-2,theme_id,469
7-2,num_parts,64
7-3,theme_id,469
7-3,num_parts,412
700-1,theme_id,371
700-1,num_parts,6
700.1-2,theme_id,366
700.1-2,num_parts,0
700.1.1-1,num_parts,10
700.1.1-1,theme_id,371
700.1.2-1,num_parts,9
700.1.2-1,theme_id,371
700.1.4-1,num_parts,1
700.1.4-1,theme_id,371
700.16-1,num_parts,5
700.16-1,theme_id,371
700.2-2,num_parts,0
700.2-2,theme_id,366
700.20-1,num_parts,5
700.20-1,theme_id,371
700.24-1,theme_id,371
700.24-1,num_parts,5
700.28-1,num_parts,5
700.28-1,theme_id,371
700.3.4-1,num_parts,5
700.3.4-1,theme_id,371
700.3A-2,num_parts,0
700.3A-2,theme_id,372
700.A-1,theme_id,366
700.A-1,num_parts,24
700.B-1,theme_id,371
700.B-1,num_parts,12
700.B.1-1,num_parts,7
700.B.1-1,theme_id,371
700.B.2-1,num_parts,7
700.B.2-1,theme_id,371
700.B.3-1,theme_id,371
700.B.3-1,num_parts,7
700.B.4-1,theme_id,371
700.B.4-1,num_parts,7
700.C-1,theme_id,371
700.C-1,num_parts,24
700.C.1-1,num_parts,4
700.C.1-1,theme_id,371
700.C.2-1,theme_id,371
700.C.2-1,num_parts,4
700.C.3-1,theme_id,371
700.C.3-1,num_parts,4
700.C.4-1,theme_id,371
700.C.4-1,num_parts,4
700.C.5-1,num_parts,4
700.C.5-1,theme_id,371
700.C.6-1,num_parts,4
700.C.6-1,theme_id,371
700.F-1,theme_id,371
700.F-1,num_parts,48
700.H-1,theme_id,371
700.H-1,num_parts,5
7000-1,theme_id,386
7000-1,num_parts,37
70000-1,theme_id,571
70000-1,num_parts,108
70001-1,num_parts,138
70001-1,theme_id,571
70002-1,num_parts,229
70002-1,theme_id,571
70003-1,theme_id,571
70003-1,num_parts,345
70004-1,num_parts,295
70004-1,theme_id,571
70005-1,num_parts,416
70005-1,theme_id,571
70006-1,theme_id,571
70006-1,num_parts,607
70007-1,theme_id,571
70007-1,num_parts,224
70008-1,theme_id,571
70008-1,num_parts,503
70009-1,theme_id,571
70009-1,num_parts,657
7001-1,theme_id,386
7001-1,num_parts,23
70010-1,theme_id,571
70010-1,num_parts,1257
70011-1,theme_id,572
70011-1,num_parts,372
70012-1,num_parts,20
70012-1,theme_id,453
70012-2,num_parts,412
70012-2,theme_id,571
70013-1,theme_id,571
70013-1,num_parts,340
70014-1,num_parts,645
70014-1,theme_id,571
7002-1,num_parts,31
7002-1,theme_id,386
7003-1,num_parts,20
7003-1,theme_id,386
7009-1,theme_id,193
7009-1,num_parts,62
700GP0-1,theme_id,372
700GP0-1,num_parts,244
700GP5-1,theme_id,372
700GP5-1,num_parts,54
700GP6-1,theme_id,372
700GP6-1,num_parts,46
700GP6-2,theme_id,372
700GP6-2,num_parts,46
700K-1,num_parts,476
700K-1,theme_id,513
700L-1,theme_id,513
700L-1,num_parts,1
701-1,theme_id,443
701-1,num_parts,3
701-3,theme_id,443
701-3,num_parts,6
70100-1,num_parts,78
70100-1,theme_id,572
70101-1,num_parts,101
70101-1,theme_id,572
70102-1,num_parts,106
70102-1,theme_id,572
70103-1,theme_id,572
70103-1,num_parts,93
70104-1,num_parts,81
70104-1,theme_id,572
70105-1,num_parts,97
70105-1,theme_id,572
70106-1,num_parts,101
70106-1,theme_id,572
70107-1,num_parts,97
70107-1,theme_id,572
70108-1,num_parts,100
70108-1,theme_id,572
70109-1,theme_id,572
70109-1,num_parts,77
70110-1,theme_id,572
70110-1,num_parts,86
70111-1,num_parts,86
70111-1,theme_id,572
70112-1,num_parts,100
70112-1,theme_id,572
70113-1,theme_id,572
70113-1,num_parts,92
70114-1,theme_id,572
70114-1,num_parts,117
70115-1,theme_id,572
70115-1,num_parts,236
70123-1,theme_id,574
70123-1,num_parts,119
70124-1,theme_id,574
70124-1,num_parts,103
70125-1,num_parts,107
70125-1,theme_id,574
70126-1,theme_id,574
70126-1,num_parts,120
70127-1,theme_id,574
70127-1,num_parts,109
70128-1,theme_id,571
70128-1,num_parts,145
70129-1,theme_id,571
70129-1,num_parts,181
70130-1,theme_id,571
70130-1,num_parts,291
70131-1,num_parts,256
70131-1,theme_id,571
70132-1,num_parts,433
70132-1,theme_id,571
70133-1,num_parts,406
70133-1,theme_id,571
70134-1,theme_id,571
70134-1,num_parts,681
70135-1,num_parts,379
70135-1,theme_id,571
70136-1,theme_id,572
70136-1,num_parts,115
70137-1,theme_id,572
70137-1,num_parts,91
70138-1,num_parts,69
70138-1,theme_id,571
70139-1,num_parts,106
70139-1,theme_id,572
70140-1,theme_id,572
70140-1,num_parts,75
70141-1,theme_id,571
70141-1,num_parts,216
70142-1,theme_id,571
70142-1,num_parts,329
70143-1,theme_id,571
70143-1,num_parts,414
70144-1,num_parts,448
70144-1,theme_id,571
70145-1,theme_id,571
70145-1,num_parts,598
70146-1,theme_id,571
70146-1,num_parts,1299
70147-1,theme_id,571
70147-1,num_parts,670
70149-1,num_parts,72
70149-1,theme_id,572
7015-1,theme_id,474
7015-1,num_parts,76
70150-1,theme_id,572
70150-1,num_parts,69
70151-1,num_parts,72
70151-1,theme_id,572
70155-1,num_parts,69
70155-1,theme_id,572
70156-1,num_parts,92
70156-1,theme_id,572
7016-1,theme_id,474
7016-1,num_parts,111
70160-1,num_parts,88
70160-1,theme_id,303
70161-1,theme_id,303
70161-1,num_parts,240
70162-1,theme_id,303
70162-1,num_parts,311
70163-1,theme_id,303
70163-1,num_parts,428
70164-1,theme_id,303
70164-1,num_parts,586
70165-1,theme_id,303
70165-1,num_parts,1056
70166-1,theme_id,303
70166-1,num_parts,108
70167-1,theme_id,303
70167-1,num_parts,236
70168-1,theme_id,303
70168-1,num_parts,311
70169-1,theme_id,303
70169-1,num_parts,473
7017-1,theme_id,474
7017-1,num_parts,224
70170-1,theme_id,303
70170-1,num_parts,611
70171-1,theme_id,303
70171-1,num_parts,184
70172-1,theme_id,303
70172-1,num_parts,472
70173-1,theme_id,303
70173-1,num_parts,1201
7018-1,num_parts,581
7018-1,theme_id,474
7019-1,theme_id,474
7019-1,num_parts,1040
702-1,theme_id,242
702-1,num_parts,25
702-3,theme_id,443
702-3,num_parts,2
7020-1,theme_id,474
7020-1,num_parts,270
70200-1,theme_id,573
70200-1,num_parts,55
70201-1,theme_id,573
70201-1,num_parts,67
70202-1,theme_id,573
70202-1,num_parts,58
70203-1,num_parts,65
70203-1,theme_id,573
70204-1,num_parts,55
70204-1,theme_id,573
70205-1,num_parts,68
70205-1,theme_id,573
70206-1,num_parts,49
70206-1,theme_id,573
70207-1,num_parts,58
70207-1,theme_id,573
70208-1,num_parts,59
70208-1,theme_id,573
70209-1,num_parts,64
70209-1,theme_id,573
7021-1,num_parts,486
7021-1,theme_id,474
70210-1,num_parts,68
70210-1,theme_id,573
70211-1,theme_id,573
70211-1,num_parts,91
70212-1,theme_id,573
70212-1,num_parts,97
70220-1,theme_id,571
70220-1,num_parts,160
70221-1,theme_id,571
70221-1,num_parts,172
70222-1,theme_id,571
70222-1,num_parts,310
70223-1,num_parts,628
70223-1,theme_id,571
70224-1,num_parts,710
70224-1,theme_id,571
70225-1,num_parts,414
70225-1,theme_id,571
70226-1,num_parts,619
70226-1,theme_id,571
70227-1,num_parts,861
70227-1,theme_id,571
70228-1,num_parts,479
70228-1,theme_id,571
70229-1,num_parts,78
70229-1,theme_id,571
70230-1,theme_id,571
70230-1,num_parts,75
70231-1,theme_id,571
70231-1,num_parts,72
70232-1,num_parts,74
70232-1,theme_id,571
7029-1,theme_id,193
7029-1,num_parts,629
703-1,theme_id,242
703-1,num_parts,1
703-3,num_parts,1
703-3,theme_id,443
7030-1,theme_id,111
7030-1,num_parts,51
7031-1,theme_id,111
7031-1,num_parts,87
70310-1,theme_id,605
70310-1,num_parts,76
70311-1,num_parts,93
70311-1,theme_id,605
70312-1,num_parts,237
70312-1,theme_id,605
70313-1,theme_id,605
70313-1,num_parts,187
70314-1,theme_id,605
70314-1,num_parts,311
70315-1,num_parts,366
70315-1,theme_id,605
70316-1,num_parts,658
70316-1,theme_id,605
70317-1,num_parts,1134
70317-1,theme_id,605
70318-1,num_parts,95
70318-1,theme_id,605
70319-1,num_parts,201
70319-1,theme_id,605
7032-1,theme_id,111
7032-1,num_parts,153
70320-1,theme_id,605
70320-1,num_parts,301
70321-1,num_parts,514
70321-1,theme_id,605
70322-1,theme_id,605
70322-1,num_parts,668
70323-1,num_parts,1184
70323-1,theme_id,605
70324-1,num_parts,257
70324-1,theme_id,605
70325-1,theme_id,605
70325-1,num_parts,251
70326-1,theme_id,605
70326-1,num_parts,529
70327-1,theme_id,605
70327-1,num_parts,354
7033-1,theme_id,111
7033-1,num_parts,179
70330-1,num_parts,72
70330-1,theme_id,605
70331-1,num_parts,101
70331-1,theme_id,605
70332-1,theme_id,605
70332-1,num_parts,82
70333-1,num_parts,75
70333-1,theme_id,605
70334-1,theme_id,605
70334-1,num_parts,64
70335-1,num_parts,69
70335-1,theme_id,605
70336-1,theme_id,605
70336-1,num_parts,69
70337-1,num_parts,75
70337-1,theme_id,605
70338-1,theme_id,605
70338-1,num_parts,64
70339-1,theme_id,605
70339-1,num_parts,68
7034-1,theme_id,111
7034-1,num_parts,260
70347-1,num_parts,98
70347-1,theme_id,605
70348-1,num_parts,215
70348-1,theme_id,605
70349-1,num_parts,200
70349-1,theme_id,605
7035-1,num_parts,422
7035-1,theme_id,111
70350-1,theme_id,605
70350-1,num_parts,266
70351-1,num_parts,520
70351-1,theme_id,605
70352-1,theme_id,605
70352-1,num_parts,816
70358-1,theme_id,605
70358-1,num_parts,245
70359-1,theme_id,605
70359-1,num_parts,252
7036-1,theme_id,193
7036-1,num_parts,569
70362-1,theme_id,605
70362-1,num_parts,79
70363-1,theme_id,605
70363-1,num_parts,66
70364-1,num_parts,80
70364-1,theme_id,605
70365-1,theme_id,605
70365-1,num_parts,87
70366-1,theme_id,605
70366-1,num_parts,83
7037-1,theme_id,193
7037-1,num_parts,364
70372-1,num_parts,5
70372-1,theme_id,605
7038-1,theme_id,193
7038-1,num_parts,161
704-1,num_parts,2
704-1,theme_id,242
704-4,theme_id,443
704-4,num_parts,1
7040-1,num_parts,86
7040-1,theme_id,193
70400-1,num_parts,90
70400-1,theme_id,186
70401-1,num_parts,200
70401-1,theme_id,186
70402-1,theme_id,186
70402-1,num_parts,247
70403-1,theme_id,186
70403-1,num_parts,380
70404-1,num_parts,999
70404-1,theme_id,186
70409-1,theme_id,154
70409-1,num_parts,84
7041-1,theme_id,193
7041-1,num_parts,505
70410-1,theme_id,154
70410-1,num_parts,164
70411-1,theme_id,154
70411-1,num_parts,181
70412-1,num_parts,234
70412-1,theme_id,154
70413-1,num_parts,743
70413-1,theme_id,154
7042-1,num_parts,37
7042-1,theme_id,107
7043-1,theme_id,108
7043-1,num_parts,68
7044-1,theme_id,107
7044-1,num_parts,205
7045-1,num_parts,273
7045-1,theme_id,110
7046-1,num_parts,271
7046-1,theme_id,108
7047-1,num_parts,366
7047-1,theme_id,107
7048-1,theme_id,193
7048-1,num_parts,490
7049-1,num_parts,42
7049-1,theme_id,127
705-1,num_parts,4
705-1,theme_id,242
705-4,theme_id,443
705-4,num_parts,3
7050-1,theme_id,127
7050-1,num_parts,104
70500-1,num_parts,101
70500-1,theme_id,435
70501-1,theme_id,435
70501-1,num_parts,210
70502-1,theme_id,435
70502-1,num_parts,170
70503-1,theme_id,435
70503-1,num_parts,253
70504-1,theme_id,435
70504-1,num_parts,327
70505-1,theme_id,435
70505-1,num_parts,563
7051-1,num_parts,165
7051-1,theme_id,127
7052-1,theme_id,127
7052-1,num_parts,210
70588-1,num_parts,336
70588-1,theme_id,435
70589-1,num_parts,406
70589-1,theme_id,435
70590-1,num_parts,652
70590-1,theme_id,436
70591-1,num_parts,202
70591-1,theme_id,435
70592-1,num_parts,430
70592-1,theme_id,435
70593-1,num_parts,560
70593-1,theme_id,435
70594-1,num_parts,761
70594-1,theme_id,435
70595-1,num_parts,1076
70595-1,theme_id,435
70596-1,theme_id,435
70596-1,num_parts,1233
70599-1,theme_id,435
70599-1,num_parts,94
706-1,theme_id,242
706-1,num_parts,1
706-3,num_parts,1
706-3,theme_id,242
706-4,theme_id,443
706-4,num_parts,3
70600-1,theme_id,435
70600-1,num_parts,231
70601-1,theme_id,435
70601-1,num_parts,221
70602-1,num_parts,350
70602-1,theme_id,435
70603-1,num_parts,293
70603-1,theme_id,435
70604-1,num_parts,408
70604-1,theme_id,435
70605-1,num_parts,753
70605-1,theme_id,435
70621-1,theme_id,435
70621-1,num_parts,75
70622-1,theme_id,435
70622-1,num_parts,192
70623-1,num_parts,344
70623-1,theme_id,435
70624-1,num_parts,304
70624-1,theme_id,435
70625-1,num_parts,414
70625-1,theme_id,435
70626-1,theme_id,435
70626-1,num_parts,680
70627-1,theme_id,435
70627-1,num_parts,1118
7065-1,theme_id,127
7065-1,num_parts,415
7066-1,num_parts,877
7066-1,theme_id,127
7067-1,theme_id,127
7067-1,num_parts,373
707-1,num_parts,50
707-1,theme_id,443
7070-1,num_parts,23
7070-1,theme_id,286
70700-1,theme_id,146
70700-1,num_parts,86
70701-1,theme_id,146
70701-1,num_parts,217
70702-1,theme_id,146
70702-1,num_parts,307
70703-1,theme_id,146
70703-1,num_parts,311
70704-1,num_parts,504
70704-1,theme_id,146
70705-1,theme_id,146
70705-1,num_parts,709
70706-1,theme_id,146
70706-1,num_parts,172
70707-1,num_parts,439
70707-1,theme_id,146
70708-1,theme_id,146
70708-1,num_parts,558
70709-1,theme_id,146
70709-1,num_parts,1010
7071-1,num_parts,30
7071-1,theme_id,286
7072-1,theme_id,286
7072-1,num_parts,41
70720-1,theme_id,435
70720-1,num_parts,79
70721-1,theme_id,435
70721-1,num_parts,195
70722-1,theme_id,435
70722-1,num_parts,208
70723-1,theme_id,435
70723-1,num_parts,333
70724-1,theme_id,435
70724-1,num_parts,514
70725-1,theme_id,435
70725-1,num_parts,689
70726-1,num_parts,252
70726-1,theme_id,435
70727-1,theme_id,435
70727-1,num_parts,425
70728-1,theme_id,435
70728-1,num_parts,1216
7073-1,theme_id,286
7073-1,num_parts,63
70730-1,num_parts,298
70730-1,theme_id,435
70731-1,num_parts,385
70731-1,theme_id,435
70732-1,num_parts,1067
70732-1,theme_id,435
70733-1,theme_id,435
70733-1,num_parts,211
70734-1,num_parts,575
70734-1,theme_id,435
70735-1,theme_id,435
70735-1,num_parts,545
70736-1,theme_id,435
70736-1,num_parts,655
70737-1,num_parts,749
70737-1,theme_id,435
70738-1,num_parts,1256
70738-1,theme_id,435
70739-1,theme_id,436
70739-1,num_parts,47
7074-1,num_parts,81
7074-1,theme_id,286
70740-1,theme_id,436
70740-1,num_parts,46
70741-1,num_parts,46
70741-1,theme_id,436
70742-1,num_parts,43
70742-1,theme_id,436
70743-1,theme_id,436
70743-1,num_parts,47
70744-1,theme_id,436
70744-1,num_parts,43
70745-1,num_parts,218
70745-1,theme_id,435
70746-1,num_parts,310
70746-1,theme_id,435
70747-1,theme_id,435
70747-1,num_parts,234
70748-1,theme_id,435
70748-1,num_parts,360
70749-1,num_parts,527
70749-1,theme_id,435
7075-1,theme_id,286
7075-1,num_parts,139
7075-2,num_parts,2
7075-2,theme_id,286
70750-1,num_parts,754
70750-1,theme_id,435
70751-1,num_parts,2028
70751-1,theme_id,435
70752-1,num_parts,58
70752-1,theme_id,435
70753-1,theme_id,435
70753-1,num_parts,94
70754-1,theme_id,435
70754-1,num_parts,152
70755-1,theme_id,435
70755-1,num_parts,187
70756-1,theme_id,435
70756-1,num_parts,214
70778-1,theme_id,360
70778-1,num_parts,70
70779-1,num_parts,73
70779-1,theme_id,360
7078-1,theme_id,193
7078-1,num_parts,103
70780-1,theme_id,360
70780-1,num_parts,71
70781-1,num_parts,66
70781-1,theme_id,360
70782-1,theme_id,360
70782-1,num_parts,68
70783-1,num_parts,69
70783-1,theme_id,360
70784-1,theme_id,362
70784-1,num_parts,85
70785-1,num_parts,66
70785-1,theme_id,362
70786-1,theme_id,362
70786-1,num_parts,87
70787-1,theme_id,362
70787-1,num_parts,89
70788-1,theme_id,362
70788-1,num_parts,96
70789-1,num_parts,107
70789-1,theme_id,362
7079-1,theme_id,193
7079-1,num_parts,337
70790-1,theme_id,361
70790-1,num_parts,145
70791-1,num_parts,99
70791-1,theme_id,324
70792-1,num_parts,71
70792-1,theme_id,324
70793-1,num_parts,72
70793-1,theme_id,324
70794-1,num_parts,107
70794-1,theme_id,324
70795-1,theme_id,324
70795-1,num_parts,165
708-1,num_parts,3
708-1,theme_id,242
708-3,theme_id,443
708-3,num_parts,8
7080-1,num_parts,7
7080-1,theme_id,286
70800-1,num_parts,103
70800-1,theme_id,578
70801-1,num_parts,122
70801-1,theme_id,578
70802-1,num_parts,313
70802-1,theme_id,578
70803-1,num_parts,197
70803-1,theme_id,578
70804-1,theme_id,578
70804-1,num_parts,343
70805-1,num_parts,388
70805-1,theme_id,578
70806-1,num_parts,423
70806-1,theme_id,578
70807-1,num_parts,411
70807-1,theme_id,578
70808-1,num_parts,513
70808-1,theme_id,578
70809-1,num_parts,736
70809-1,theme_id,578
7081-1,theme_id,286
7081-1,num_parts,10
70810-1,theme_id,578
70810-1,num_parts,2741
70811-1,theme_id,578
70811-1,num_parts,350
70812-1,theme_id,578
70812-1,num_parts,473
70813-1,theme_id,578
70813-1,num_parts,857
70814-1,theme_id,578
70814-1,num_parts,705
70815-1,theme_id,578
70815-1,num_parts,852
70816-1,theme_id,578
70816-1,num_parts,933
70817-1,theme_id,578
70817-1,num_parts,115
70818-1,theme_id,578
70818-1,num_parts,197
70819-1,theme_id,578
70819-1,num_parts,291
7082-1,theme_id,286
7082-1,num_parts,7
709-1,theme_id,363
709-1,num_parts,48
709-2,theme_id,453
709-2,num_parts,36
7090-1,theme_id,193
7090-1,num_parts,54
70900-1,num_parts,123
70900-1,theme_id,484
70901-1,theme_id,484
70901-1,num_parts,195
70902-1,num_parts,138
70902-1,theme_id,484
70903-1,num_parts,253
70903-1,theme_id,484
70904,num_parts,0
70904,theme_id,484
70904-1,theme_id,484
70904-1,num_parts,448
70905-1,num_parts,580
70905-1,theme_id,484
70906,num_parts,0
70906,theme_id,484
70906-1,num_parts,431
70906-1,theme_id,484
70907-1,theme_id,484
70907-1,num_parts,459
70908-1,theme_id,484
70908-1,num_parts,774
70909-1,theme_id,484
70909-1,num_parts,1042
7091-1,num_parts,123
7091-1,theme_id,193
70910-1,theme_id,484
70910-1,num_parts,203
70911-1,theme_id,484
70911-1,num_parts,304
70912-1,num_parts,1621
70912-1,theme_id,484
70913-1,num_parts,140
70913-1,theme_id,484
70914-1,num_parts,365
70914-1,theme_id,484
70915-1,theme_id,484
70915-1,num_parts,563
70916-1,num_parts,1052
70916-1,theme_id,484
7092-1,num_parts,193
7092-1,theme_id,193
7093-1,num_parts,401
7093-1,theme_id,193
7094-1,num_parts,921
7094-1,theme_id,193
7097-1,theme_id,193
7097-1,num_parts,843
7099-1,theme_id,289
7099-1,num_parts,1
710-1,theme_id,397
710-1,num_parts,91
710-2,num_parts,1
710-2,theme_id,371
710-3,num_parts,364
710-3,theme_id,469
710-6,theme_id,443
710-6,num_parts,10
7100-1,theme_id,523
